x,y,z
3.834070994649086117e+01,2.283029557782753116e+01,8.561360841685328182e+00
3.834070994649086117e+01,2.568408252505597034e+01,8.561360841685328182e+00
3.834070994649086117e+01,2.853786947228441306e+01,8.561360841685328182e+00
3.834070994649086117e+01,3.139165641951286645e+01,8.561360841685328182e+00
3.834070994649086117e+01,3.424544336674130562e+01,8.561360841685328182e+00
3.834070994649086117e+01,3.709923031396974125e+01,8.561360841685328182e+00
3.834070994649086117e+01,3.995301726119818397e+01,8.561360841685328182e+00
3.834070994649086117e+01,4.280680420842662670e+01,8.561360841685328182e+00
3.834070994649086117e+01,0.000000000000000000e+00,8.561360841685328182e+00
4.035864204893776730e+01,4.280680420842663203e+00,7.134467368071106819e+00
4.035864204893776730e+01,7.134467368071105930e+00,7.134467368071106819e+00
4.035864204893776730e+01,9.988254315299545993e+00,7.134467368071106819e+00
4.035864204893776730e+01,1.284204126252798517e+01,7.134467368071106819e+00
4.035864204893776730e+01,1.569582820975642790e+01,7.134467368071106819e+00
4.035864204893776730e+01,1.854961515698487062e+01,7.134467368071106819e+00
4.035864204893776730e+01,2.140340210421331335e+01,7.134467368071106819e+00
4.035864204893776730e+01,2.425718905144175963e+01,7.134467368071106819e+00
4.035864204893776730e+01,2.711097599867020236e+01,7.134467368071106819e+00
4.035864204893776730e+01,2.996476294589863443e+01,7.134467368071106819e+00
4.035864204893776730e+01,3.281854989312708426e+01,7.134467368071106819e+00
4.035864204893776730e+01,3.567233684035552699e+01,7.134467368071106819e+00
4.035864204893776730e+01,3.852612378758396261e+01,7.134467368071106819e+00
4.035864204893776730e+01,4.137991073481240534e+01,7.134467368071106819e+00
4.035864204893776730e+01,4.423369768204084806e+01,7.134467368071106819e+00
4.035864204893776730e+01,1.426893473614220920e+00,7.134467368071106819e+00
4.237657415138463790e+01,2.853786947228441839e+00,5.707573894456886343e+00
4.237657415138463790e+01,5.707573894456883679e+00,5.707573894456886343e+00
4.237657415138463790e+01,8.561360841685326406e+00,5.707573894456886343e+00
4.237657415138463790e+01,1.141514778891376736e+01,5.707573894456886343e+00
4.237657415138463790e+01,1.426893473614221186e+01,5.707573894456886343e+00
4.237657415138463790e+01,1.712272168337064926e+01,5.707573894456886343e+00
4.237657415138463790e+01,1.997650863059909199e+01,5.707573894456886343e+00
4.237657415138463790e+01,2.283029557782753116e+01,5.707573894456886343e+00
4.237657415138463790e+01,2.568408252505597034e+01,5.707573894456886343e+00
4.237657415138463790e+01,2.853786947228441306e+01,5.707573894456886343e+00
4.237657415138463790e+01,3.139165641951286645e+01,5.707573894456886343e+00
4.237657415138463790e+01,3.424544336674130562e+01,5.707573894456886343e+00
4.237657415138463790e+01,3.709923031396974125e+01,5.707573894456886343e+00
4.237657415138463790e+01,3.995301726119818397e+01,5.707573894456886343e+00
4.237657415138463790e+01,4.280680420842662670e+01,5.707573894456886343e+00
4.237657415138463790e+01,0.000000000000000000e+00,5.707573894456886343e+00
4.439450625383153692e+01,4.280680420842663203e+00,4.280680420842670308e+00
4.439450625383153692e+01,7.134467368071105930e+00,4.280680420842670308e+00
4.439450625383153692e+01,9.988254315299545993e+00,4.280680420842670308e+00
4.439450625383153692e+01,1.284204126252798517e+01,4.280680420842670308e+00
4.439450625383153692e+01,1.569582820975643322e+01,4.280680420842670308e+00
4.439450625383153692e+01,1.854961515698487062e+01,4.280680420842670308e+00
4.439450625383153692e+01,2.140340210421331335e+01,4.280680420842670308e+00
4.439450625383153692e+01,2.425718905144175963e+01,4.280680420842670308e+00
4.439450625383153692e+01,2.711097599867020236e+01,4.280680420842670308e+00
4.439450625383153692e+01,2.996476294589863443e+01,4.280680420842670308e+00
4.439450625383153692e+01,3.281854989312708426e+01,4.280680420842670308e+00
4.439450625383153692e+01,3.567233684035552699e+01,4.280680420842670308e+00
4.439450625383153692e+01,3.852612378758396261e+01,4.280680420842670308e+00
4.439450625383153692e+01,4.137991073481240534e+01,4.280680420842670308e+00
4.439450625383153692e+01,4.423369768204084806e+01,4.280680420842670308e+00
4.439450625383153692e+01,1.426893473614220920e+00,4.280680420842670308e+00
4.641243835627842174e+01,2.853786947228441839e+00,2.853786947228449389e+00
4.641243835627842174e+01,5.707573894456883679e+00,2.853786947228449389e+00
4.641243835627842174e+01,8.561360841685326406e+00,2.853786947228449389e+00
4.641243835627842174e+01,1.141514778891376736e+01,2.853786947228449389e+00
4.641243835627842174e+01,1.426893473614220653e+01,2.853786947228449389e+00
4.641243835627842174e+01,1.712272168337064926e+01,2.853786947228449389e+00
4.641243835627842174e+01,1.997650863059909199e+01,2.853786947228449389e+00
4.641243835627842174e+01,2.283029557782753116e+01,2.853786947228449389e+00
4.641243835627842174e+01,2.568408252505597034e+01,2.853786947228449389e+00
4.641243835627842174e+01,2.853786947228442372e+01,2.853786947228449389e+00
4.641243835627842174e+01,3.139165641951286645e+01,2.853786947228449389e+00
4.641243835627842174e+01,3.424544336674130562e+01,2.853786947228449389e+00
4.641243835627842174e+01,3.709923031396974125e+01,2.853786947228449389e+00
4.641243835627842174e+01,3.995301726119818397e+01,2.853786947228449389e+00
4.641243835627842174e+01,4.280680420842662670e+01,2.853786947228449389e+00
4.641243835627842174e+01,0.000000000000000000e+00,2.853786947228449389e+00
4.843037045872530655e+01,4.280680420842663203e+00,1.426893473614228469e+00
4.843037045872530655e+01,7.134467368071105930e+00,1.426893473614228469e+00
4.843037045872530655e+01,9.988254315299545993e+00,1.426893473614228469e+00
4.843037045872530655e+01,1.284204126252799050e+01,1.426893473614228469e+00
4.843037045872530655e+01,1.569582820975643322e+01,1.426893473614228469e+00
4.843037045872530655e+01,1.854961515698487062e+01,1.426893473614228469e+00
4.843037045872530655e+01,2.140340210421331335e+01,1.426893473614228469e+00
4.843037045872530655e+01,2.425718905144175963e+01,1.426893473614228469e+00
4.843037045872530655e+01,2.711097599867019170e+01,1.426893473614228469e+00
4.843037045872530655e+01,2.996476294589863443e+01,1.426893473614228469e+00
4.843037045872530655e+01,3.281854989312708426e+01,1.426893473614228469e+00
4.843037045872530655e+01,3.567233684035552699e+01,1.426893473614228469e+00
4.843037045872530655e+01,3.852612378758396261e+01,1.426893473614228469e+00
4.843037045872530655e+01,4.137991073481240534e+01,1.426893473614228469e+00
4.843037045872530655e+01,4.423369768204084806e+01,1.426893473614228469e+00
4.843037045872530655e+01,1.426893473614220920e+00,1.426893473614228469e+00
2.017932102446887921e+00,2.853786947228441839e+00,3.709923031396974835e+01
2.017932102446887921e+00,5.707573894456883679e+00,3.709923031396974835e+01
2.017932102446887921e+00,8.561360841685326406e+00,3.709923031396974835e+01
2.017932102446887921e+00,1.141514778891376736e+01,3.709923031396974835e+01
2.017932102446887921e+00,1.426893473614221186e+01,3.709923031396974835e+01
2.017932102446887921e+00,1.712272168337065281e+01,3.709923031396974835e+01
2.017932102446887921e+00,1.997650863059909199e+01,3.709923031396974835e+01
2.017932102446887921e+00,2.283029557782753116e+01,3.709923031396974835e+01
2.017932102446887921e+00,2.568408252505597034e+01,3.709923031396974835e+01
2.017932102446887921e+00,2.853786947228441306e+01,3.709923031396974835e+01
2.017932102446887921e+00,3.139165641951285579e+01,3.709923031396974835e+01
2.017932102446887921e+00,3.424544336674130562e+01,3.709923031396974835e+01
2.017932102446887921e+00,3.709923031396974125e+01,3.709923031396974835e+01
2.017932102446887921e+00,3.995301726119818397e+01,3.709923031396974835e+01
2.017932102446887921e+00,4.280680420842662670e+01,3.709923031396974835e+01
2.017932102446887921e+00,-7.472715672139421205e-15,3.709923031396974835e+01
4.035864204893775842e+00,4.280680420842663203e+00,3.567233684035552699e+01
4.035864204893775842e+00,7.134467368071105930e+00,3.567233684035552699e+01
4.035864204893775842e+00,9.988254315299545993e+00,3.567233684035552699e+01
4.035864204893775842e+00,1.284204126252798517e+01,3.567233684035552699e+01
4.035864204893775842e+00,1.569582820975642790e+01,3.567233684035552699e+01
4.035864204893775842e+00,1.854961515698487062e+01,3.567233684035552699e+01
4.035864204893775842e+00,2.140340210421331335e+01,3.567233684035552699e+01
4.035864204893775842e+00,2.425718905144175608e+01,3.567233684035552699e+01
4.035864204893775842e+00,2.711097599867020236e+01,3.567233684035552699e+01
4.035864204893775842e+00,2.996476294589864509e+01,3.567233684035552699e+01
4.035864204893775842e+00,3.281854989312708426e+01,3.567233684035552699e+01
4.035864204893775842e+00,3.567233684035552699e+01,3.567233684035552699e+01
4.035864204893775842e+00,3.852612378758396261e+01,3.567233684035552699e+01
4.035864204893775842e+00,4.137991073481240534e+01,3.567233684035552699e+01
4.035864204893775842e+00,4.423369768204084806e+01,3.567233684035552699e+01
4.035864204893775842e+00,1.426893473614220920e+00,3.567233684035552699e+01
6.053796307340663319e+00,2.853786947228441839e+00,3.424544336674130562e+01
6.053796307340663319e+00,5.707573894456883679e+00,3.424544336674130562e+01
6.053796307340663319e+00,8.561360841685326406e+00,3.424544336674130562e+01
6.053796307340663319e+00,1.141514778891376736e+01,3.424544336674130562e+01
6.053796307340663319e+00,1.426893473614221186e+01,3.424544336674130562e+01
6.053796307340663319e+00,1.712272168337065281e+01,3.424544336674130562e+01
6.053796307340663319e+00,1.997650863059909199e+01,3.424544336674130562e+01
6.053796307340663319e+00,2.283029557782753116e+01,3.424544336674130562e+01
6.053796307340663319e+00,2.568408252505597034e+01,3.424544336674130562e+01
6.053796307340663319e+00,2.853786947228441306e+01,3.424544336674130562e+01
6.053796307340663319e+00,3.139165641951285579e+01,3.424544336674130562e+01
6.053796307340663319e+00,3.424544336674130562e+01,3.424544336674130562e+01
6.053796307340663319e+00,3.709923031396974125e+01,3.424544336674130562e+01
6.053796307340663319e+00,3.995301726119818397e+01,3.424544336674130562e+01
6.053796307340663319e+00,4.280680420842662670e+01,3.424544336674130562e+01
6.053796307340663319e+00,-7.472715672139421205e-15,3.424544336674130562e+01
8.071728409787551684e+00,4.280680420842663203e+00,3.281854989312708426e+01
8.071728409787551684e+00,7.134467368071105930e+00,3.281854989312708426e+01
8.071728409787551684e+00,9.988254315299545993e+00,3.281854989312708426e+01
8.071728409787551684e+00,1.284204126252798517e+01,3.281854989312708426e+01
8.071728409787551684e+00,1.569582820975642790e+01,3.281854989312708426e+01
8.071728409787551684e+00,1.854961515698487062e+01,3.281854989312708426e+01
8.071728409787551684e+00,2.140340210421331335e+01,3.281854989312708426e+01
8.071728409787551684e+00,2.425718905144175963e+01,3.281854989312708426e+01
8.071728409787551684e+00,2.711097599867020236e+01,3.281854989312708426e+01
8.071728409787551684e+00,2.996476294589863443e+01,3.281854989312708426e+01
8.071728409787551684e+00,3.281854989312708426e+01,3.281854989312708426e+01
8.071728409787551684e+00,3.567233684035553409e+01,3.281854989312708426e+01
8.071728409787551684e+00,3.852612378758396261e+01,3.281854989312708426e+01
8.071728409787551684e+00,4.137991073481240534e+01,3.281854989312708426e+01
8.071728409787551684e+00,4.423369768204084806e+01,3.281854989312708426e+01
8.071728409787551684e+00,1.426893473614220920e+00,3.281854989312708426e+01
1.008966051223444182e+01,2.853786947228441839e+00,3.139165641951286645e+01
1.008966051223444182e+01,5.707573894456883679e+00,3.139165641951286645e+01
1.008966051223444182e+01,8.561360841685326406e+00,3.139165641951286645e+01
1.008966051223444182e+01,1.141514778891376736e+01,3.139165641951286645e+01
1.008966051223444182e+01,1.426893473614221186e+01,3.139165641951286645e+01
1.008966051223444182e+01,1.712272168337064926e+01,3.139165641951286645e+01
1.008966051223444182e+01,1.997650863059909199e+01,3.139165641951286645e+01
1.008966051223444182e+01,2.283029557782753116e+01,3.139165641951286645e+01
1.008966051223444182e+01,2.568408252505597034e+01,3.139165641951286645e+01
1.008966051223444182e+01,2.853786947228441306e+01,3.139165641951286645e+01
1.008966051223444182e+01,3.139165641951286645e+01,3.139165641951286645e+01
1.008966051223444182e+01,3.424544336674130562e+01,3.139165641951286645e+01
1.008966051223444182e+01,3.709923031396974125e+01,3.139165641951286645e+01
1.008966051223444182e+01,3.995301726119818397e+01,3.139165641951286645e+01
1.008966051223444182e+01,4.280680420842662670e+01,3.139165641951286645e+01
1.008966051223444182e+01,0.000000000000000000e+00,3.139165641951286645e+01
1.210759261468132664e+01,4.280680420842663203e+00,2.996476294589864864e+01
1.210759261468132664e+01,7.134467368071105930e+00,2.996476294589864864e+01
1.210759261468132664e+01,9.988254315299545993e+00,2.996476294589864864e+01
1.210759261468132664e+01,1.284204126252798517e+01,2.996476294589864864e+01
1.210759261468132664e+01,1.569582820975643322e+01,2.996476294589864864e+01
1.210759261468132664e+01,1.854961515698487062e+01,2.996476294589864864e+01
1.210759261468132664e+01,2.140340210421331335e+01,2.996476294589864864e+01
1.210759261468132664e+01,2.425718905144175963e+01,2.996476294589864864e+01
1.210759261468132664e+01,2.711097599867020236e+01,2.996476294589864864e+01
1.210759261468132664e+01,2.996476294589863443e+01,2.996476294589864864e+01
1.210759261468132664e+01,3.281854989312708426e+01,2.996476294589864864e+01
1.210759261468132664e+01,3.567233684035552699e+01,2.996476294589864864e+01
1.210759261468132664e+01,3.852612378758396261e+01,2.996476294589864864e+01
1.210759261468132664e+01,4.137991073481240534e+01,2.996476294589864864e+01
1.210759261468132664e+01,4.423369768204084806e+01,2.996476294589864864e+01
1.210759261468132664e+01,1.426893473614220920e+00,2.996476294589864864e+01
1.412552471712820790e+01,2.853786947228441839e+00,2.853786947228442727e+01
1.412552471712820790e+01,5.707573894456883679e+00,2.853786947228442727e+01
1.412552471712820790e+01,8.561360841685326406e+00,2.853786947228442727e+01
1.412552471712820790e+01,1.141514778891376736e+01,2.853786947228442727e+01
1.412552471712820790e+01,1.426893473614220653e+01,2.853786947228442727e+01
1.412552471712820790e+01,1.712272168337064926e+01,2.853786947228442727e+01
1.412552471712820790e+01,1.997650863059909199e+01,2.853786947228442727e+01
1.412552471712820790e+01,2.283029557782753116e+01,2.853786947228442727e+01
1.412552471712820790e+01,2.568408252505597034e+01,2.853786947228442727e+01
1.412552471712820790e+01,2.853786947228441306e+01,2.853786947228442727e+01
1.412552471712820790e+01,3.139165641951286645e+01,2.853786947228442727e+01
1.412552471712820790e+01,3.424544336674130562e+01,2.853786947228442727e+01
1.412552471712820790e+01,3.709923031396974125e+01,2.853786947228442727e+01
1.412552471712820790e+01,3.995301726119819818e+01,2.853786947228442727e+01
1.412552471712820790e+01,4.280680420842662670e+01,2.853786947228442727e+01
1.412552471712820790e+01,0.000000000000000000e+00,2.853786947228442727e+01
1.614345681957509626e+01,4.280680420842663203e+00,2.711097599867020236e+01
1.614345681957509626e+01,7.134467368071105930e+00,2.711097599867020236e+01
1.614345681957509626e+01,9.988254315299545993e+00,2.711097599867020236e+01
1.614345681957509626e+01,1.284204126252799050e+01,2.711097599867020236e+01
1.614345681957509626e+01,1.569582820975643322e+01,2.711097599867020236e+01
1.614345681957509626e+01,1.854961515698487062e+01,2.711097599867020236e+01
1.614345681957509626e+01,2.140340210421331335e+01,2.711097599867020236e+01
1.614345681957509626e+01,2.425718905144175963e+01,2.711097599867020236e+01
1.614345681957509626e+01,2.711097599867019170e+01,2.711097599867020236e+01
1.614345681957509626e+01,2.996476294589863443e+01,2.711097599867020236e+01
1.614345681957509626e+01,3.281854989312708426e+01,2.711097599867020236e+01
